bechdel_id,imdb_id,bechdel_rating,title,year,passed,imdb_rating,num_votes,type,runtime_minutes,genres
2731,tt0165643,3,Black and White,1999,Pass,4.9,5833,movie,98,"Crime,Drama,Music"
2730,tt0049096,2,"Court Jester, The",1956,Fail,7.9,12654,movie,101,"Adventure,Comedy,Family"
2729,tt1602617,0,"Corridor, The",2010,Fail,4.8,2739,movie,98,"Drama,Horror,Sci-Fi"
2728,tt1756750,1,Starbuck,2011,Fail,7.2,16357,movie,109,"Comedy,Drama,Romance"
2727,tt1604225,3,Thespians,2011,Pass,8.4,45,movie,88,Documentary
2726,tt1832405,1,Moon Point,2011,Fail,5.1,145,movie,85,Comedy
2725,tt0235154,3,6ixtynin9,1999,Pass,7.2,2064,movie,118,"Comedy,Crime,Thriller"
2724,tt1531930,3,"Lie, The",2011,Pass,5.1,717,movie,80,Drama
2723,tt0203166,3,Together,2000,Pass,7.4,22622,movie,106,"Comedy,Drama,Romance"
2722,tt0064541,1,Kes,1969,Fail,7.9,20428,movie,111,"Drama,Family"
2721,tt1691323,3,Attenberg,2011,Pass,6.2,6758,movie,97,Drama
2720,tt0058324,2,Man's Favorite Sport?,1964,Fail,7.2,5270,movie,120,"Comedy,Romance"
2719,tt1562568,3,Higher Ground,2011,Pass,6.2,3109,movie,109,Drama
2718,tt1684628,3,Circumstance,2011,Pass,5.9,7576,movie,107,Drama
2717,tt1210166,1,Moneyball,2011,Fail,7.6,405451,movie,133,"Biography,Drama,Sport"
2716,tt1592281,3,Take This Waltz,2011,Pass,6.6,28236,movie,116,"Comedy,Drama"
2715,tt0037008,3,Laura,1944,Pass,8,46332,movie,88,"Drama,Film-Noir,Mystery"
2714,tt1448755,0,Killer Elite,2011,Fail,6.4,128363,movie,116,"Action,Crime,Thriller"
2713,tt0816520,3,Return To Halloweentown,2006,Pass,5.5,6523,tvMovie,88,"Action,Comedy,Family"
2712,tt1754351,3,"Hollywood Complex, The",2010,Pass,6.8,434,movie,90,"Biography,Comedy,Documentary"
2711,tt1743922,1,Donovan's Echo,2011,Fail,6.2,1777,movie,91,"Drama,Fantasy,Mystery"
2710,tt0093011,2,Fatal Beauty,1987,Fail,5.4,3639,movie,104,"Action,Comedy,Crime"
2709,tt0105481,3,Straight Talk,1992,Pass,5.8,3663,movie,91,"Comedy,Drama,Romance"
2708,tt0034587,3,Cat People,1942,Pass,7.3,22171,movie,73,"Fantasy,Horror,Thriller"
2707,tt1582270,1,"Dead Inside, The",2011,Fail,5.4,368,movie,98,"Horror,Musical"
2706,tt1781812,3,Exit Humanity,2011,Pass,5.3,4553,movie,114,"Drama,Horror"
2705,tt0021749,3,City Lights,1931,Pass,8.5,180046,movie,87,"Comedy,Drama,Romance"
2704,tt0044706,2,High Noon,1952,Fail,8,102435,movie,85,"Drama,Thriller,Western"
2703,tt1672845,3,You Instead,2011,Pass,6.6,4612,movie,80,"Comedy,Drama,Music"
2702,tt1429392,3,Small Town Murder Songs,2010,Pass,5.9,2934,movie,75,"Crime,Drama,Thriller"
2701,tt0060479,3,"Group, The",1966,Pass,6.5,1739,movie,150,Drama
2700,tt1123373,3,Detective Dee and the Mystery of the Phantom Flame,2010,Pass,6.6,11159,movie,123,"Action,Adventure,Drama"
2699,tt0027562,1,Earthworm Tractors,1936,Fail,6.3,412,movie,69,Comedy
2698,tt0049366,3,Invasion of the Body Snatchers,1956,Pass,7.7,48444,movie,80,"Drama,Horror,Sci-Fi"
2697,tt0081633,1,Time Bandits,1981,Fail,7,62365,movie,116,"Adventure,Comedy,Fantasy"
2696,tt0060165,1,A Big Hand for the Little Lady,1966,Fail,7.3,4196,movie,95,Western
2695,tt1716772,1,"Inbetweeners Movie, The",2011,Fail,6.7,81769,movie,97,Comedy
2694,tt1279083,3,Examined Life,2008,Pass,7,1727,movie,87,Documentary
2693,tt0873886,3,Red State,2011,Pass,6.2,64012,movie,88,"Action,Crime,Horror"
2692,tt0999913,3,Straw Dogs,2011,Pass,5.8,33972,movie,110,"Action,Drama,Thriller"
2691,tt1564349,2,Dolphin Tale,2011,Fail,6.8,23913,movie,113,"Drama,Family"
2690,tt0112651,3,"Celluloid Closet, The",1995,Pass,7.8,6931,movie,102,"Documentary,History"
2689,tt1714208,3,"Woman, The",2011,Pass,6,23763,movie,101,"Drama,Horror"
2688,tt1302011,3,Kung Fu Panda 2,2011,Pass,7.2,273242,movie,90,"Action,Adventure,Animation"
2687,tt0342272,1,Dear Wendy,2005,Fail,6.6,10170,movie,105,"Comedy,Crime,Drama"
2686,tt1341341,2,Ceremony,2010,Fail,5.5,4261,movie,89,"Comedy,Romance"
2685,tt1242423,3,Dear Lemon Lima,2009,Pass,6.4,1179,movie,87,Comedy
2684,tt0112288,3,"Addiction, The",1995,Pass,6.5,9990,movie,82,"Drama,Horror"
2683,tt0075137,1,Revenge Of The Cheerleaders,1976,Fail,4.6,815,movie,87,"Comedy,Sport"
2682,tt0070300,3,Lemora: A Child's Tale Of The Supernatural,1973,Pass,6.3,2207,movie,80,"Fantasy,Horror,Thriller"
2681,tt0120831,3,Slums of Beverly Hills,1998,Pass,6.6,12749,movie,91,"Comedy,Drama"
2680,tt1270761,3,Don't Be Afraid of the Dark,2010,Pass,5.6,48392,movie,99,"Fantasy,Horror,Thriller"
2679,tt0780504,3,Drive,2011,Pass,7.8,610618,movie,100,"Action,Drama"
2678,tt0033021,1,Santa Fe Trail,1940,Fail,6.3,3683,movie,110,"War,Western"
2677,tt1740707,1,TrollHunter,2010,Fail,7,72819,movie,103,"Drama,Fantasy,Horror"
2676,tt1107809,3,Cutlass,2007,Pass,7.4,1997,short,16,"Comedy,Drama,Short"
2675,tt0213149,2,Pearl Harbor,2001,Fail,6.2,325636,movie,183,"Action,Drama,History"
2674,tt0068182,2,Aguirre: The Wrath of God,1972,Fail,7.9,55965,movie,95,"Action,Adventure,Biography"
2673,tt1598778,3,Contagion,2011,Pass,6.8,297935,movie,106,"Drama,Thriller"
2672,tt0075249,3,Sparkle,1976,Pass,6.8,1627,movie,98,"Drama,Music"
2671,tt1191111,1,Enter the Void,2009,Fail,7.3,77411,movie,161,"Drama,Fantasy"
2670,tt0090315,0,When the Wind Blows,1986,Fail,7.7,10756,movie,84,"Animation,Comedy,Drama"
2669,tt0978762,1,Mary and Max,2009,Fail,8.1,173680,movie,92,"Animation,Comedy,Drama"
2668,tt0077416,1,"Deer Hunter, The",1978,Fail,8.1,330946,movie,183,"Drama,War"
2667,tt0082979,3,Reds,1981,Pass,7.3,22478,movie,195,"Biography,Drama,History"
2666,tt0120493,3,"Well, The",1997,Pass,6.1,414,movie,101,Drama
2665,tt0095305,3,High Tide,1987,Pass,7.1,879,movie,104,Drama
2664,tt0061452,2,Casino Royale,1967,Fail,5.1,29586,movie,131,Comedy
2663,tt0094612,1,Action Jackson,1988,Fail,5.5,11017,movie,96,"Action,Comedy,Crime"
2662,tt0090756,1,Blue Velvet,1986,Fail,7.7,193129,movie,120,"Crime,Drama,Mystery"
2661,tt1226753,3,"Debt, The",2010,Pass,6.8,68850,movie,113,"Drama,Thriller"
2660,tt1540133,1,"Guard, The",2011,Fail,7.3,85294,movie,96,"Comedy,Crime,Thriller"
2659,tt1772240,0,Apollo 18,2011,Fail,5.2,55343,movie,86,"Horror,Mystery,Sci-Fi"
2658,tt0091993,3,SpaceCamp,1986,Pass,5.7,14873,movie,107,"Adventure,Family,Sci-Fi"
2656,tt0892782,3,Monsters vs Aliens,2009,Pass,6.4,157448,movie,94,"Action,Adventure,Animation"
2655,tt0765120,3,My Blueberry Nights,2007,Pass,6.6,53848,movie,95,"Drama,Romance"
2654,tt0038661,1,"Jolson Story, The",1946,Fail,7.3,1611,movie,128,"Biography,Drama,Music"
2653,tt0095145,3,Feds,1988,Pass,5.5,3105,movie,82,"Comedy,Crime"
2652,tt0063415,3,"Party, The",1968,Pass,7.5,40217,movie,99,Comedy
2651,tt0041650,0,Mighty Joe Young,1949,Fail,7,5149,movie,94,"Adventure,Drama,Fantasy"
2650,tt1054580,3,Desert Flower,2009,Pass,7.4,13143,movie,120,"Biography,Drama"
2649,tt1832382,3,A Separation,2011,Pass,8.3,239056,movie,123,Drama
2648,tt0092007,3,Star Trek IV:  The Voyage Home,1986,Pass,7.3,83607,movie,119,"Action,Adventure,Comedy"
2647,tt0049287,3,Gunslinger,1956,Pass,3.6,1641,movie,78,Western
2646,tt0199725,3,Love & Basketball,2000,Pass,7.3,20881,movie,124,"Drama,Romance,Sport"
2645,tt0053318,3,"Suddenly, Last Summer",1959,Pass,7.6,15229,movie,114,"Drama,Mystery,Thriller"
2644,tt0093512,2,Maurice,1987,Fail,7.7,18862,movie,140,"Drama,Romance"
2643,tt1514041,3,4.3.2.1,2010,Pass,5.8,10697,movie,117,"Crime,Thriller"
2641,tt0120643,3,Dancing at Lughnasa,1998,Pass,6.3,3738,movie,95,"Drama,Romance"
2640,tt0074256,3,Bugsy Malone,1976,Pass,6.9,17640,movie,93,"Comedy,Crime,Family"
2639,tt0472181,3,"Smurfs, The",2011,Pass,5.4,88562,movie,103,"Adventure,Animation,Comedy"
2638,tt1941600,3,Masks,2011,Pass,5.8,765,movie,112,"Horror,Mystery,Thriller"
2637,tt0101757,3,Don't Tell Mom the Babysitter's Dead,1991,Pass,6.3,32618,movie,102,Comedy
2636,tt0816462,3,Conan the Barbarian,2011,Pass,5.2,98166,movie,113,"Action,Adventure,Fantasy"
2635,tt1521783,2,Exit 117,2009,Fail,8,26,movie,89,Drama
2634,tt0065449,3,Bambule,1970,Pass,6.8,105,tvMovie,90,Drama
2633,tt1424432,1,Senna,2010,Fail,8.5,69200,movie,106,"Biography,Documentary,Sport"
2630,tt0410764,3,Tideland,2005,Pass,6.5,33075,movie,120,"Drama,Fantasy,Horror"
2629,tt1671616,2,18 comidas,2010,Fail,6.4,521,movie,101,"Comedy,Drama"
2628,tt0104990,1,Newsies,1992,Fail,6.9,20423,movie,121,"Drama,Family,History"
2627,tt0244970,3,Someone Like You...,2001,Pass,6.1,26008,movie,97,"Comedy,Romance"
2626,tt0060176,0,Blow-Up,1966,Fail,7.6,60524,movie,111,"Drama,Mystery,Thriller"
2625,tt0060397,0,Fantastic Voyage,1966,Fail,6.8,18573,movie,100,"Adventure,Family,Sci-Fi"
2624,tt1518861,3,Turbulent Skies,2010,Pass,3.1,704,tvMovie,82,"Action,Adventure,Drama"
2623,tt1189073,3,"Skin I Live In, The",2011,Pass,7.6,148731,movie,120,"Drama,Horror,Thriller"
2622,tt0031680,1,Mr. Wong in Chinatown,1939,Fail,6,800,movie,71,"Adventure,Crime,Drama"
2621,tt0942384,1,Shelter,2007,Fail,7.7,22235,movie,97,"Drama,Romance,Sport"
2620,tt0067800,1,Straw Dogs,1971,Fail,7.5,59221,movie,113,"Crime,Drama,Thriller"
2619,tt0097123,3,Crimes and Misdemeanors,1989,Pass,7.9,57276,movie,104,"Comedy,Drama"
2618,tt1622547,1,30 Minutes or Less,2011,Fail,6.1,98928,movie,83,"Action,Comedy,Crime"
2617,tt0139134,3,Cruel Intentions,1999,Pass,6.8,188409,movie,97,"Drama,Romance"
2616,tt0477139,1,Wristcutters: A Love Story,2006,Fail,7.3,55472,movie,88,"Comedy,Drama,Fantasy"
2615,tt0454931,3,Requiem,2006,Pass,6.9,5795,movie,93,"Drama,Horror"
2614,tt0961066,3,Everlasting Moments,2008,Pass,7.5,5617,movie,131,"Drama,History"
2613,tt0090310,3,Wetherby,1985,Pass,6.8,1605,movie,102,"Drama,Mystery"
2612,tt0383694,3,Vera Drake,2004,Pass,7.6,25211,movie,125,"Crime,Drama"
2611,tt0315983,3,House of Sand and Fog,2003,Pass,7.5,67863,movie,126,"Crime,Drama"
2610,tt0457655,2,After the Wedding,2006,Fail,7.7,34157,movie,120,Drama
2609,tt0055852,3,Cleo from 5 to 7,1962,Pass,7.9,20989,movie,90,"Comedy,Drama,Music"
2608,tt0384504,3,Saving Face,2004,Pass,7.4,11356,movie,91,"Comedy,Drama,Romance"
2607,tt1822304,1,Sleeping Sickness (Schlafkrankheit),2011,Fail,6.2,671,movie,91,Drama
2606,tt1146320,3,Mutants,2009,Pass,5.6,4088,movie,95,"Drama,Horror,Sci-Fi"
2605,tt0329767,3,Wilbur Wants to Kill Himself,2002,Pass,6.8,7825,movie,111,"Comedy,Drama,Romance"
2604,tt0844794,3,Northanger Abbey,2007,Pass,7.2,14874,tvMovie,84,"Drama,Romance"
2602,tt0066518,3,"Vampire Lovers, The",1970,Pass,6.5,6135,movie,91,Horror
2601,tt1121794,3,Sword of the Stranger,2007,Pass,7.8,16304,movie,103,"Action,Adventure,Animation"
2600,tt1300851,0,"Boondock Saints II: All Saints Day, The",2009,Fail,6.3,63769,movie,118,"Action,Thriller"
2599,tt0085482,3,El Norte,1983,Pass,7.7,5067,movie,141,"Adventure,Drama"
2598,tt0451176,3,Quinceanera,2006,Pass,7,4159,movie,90,Drama
2597,tt0443473,1,"Condemned, The",2007,Fail,6,51649,movie,114,"Action,Crime,Thriller"
2596,tt0042546,2,Harvey,1950,Fail,7.9,54812,movie,104,"Comedy,Drama,Fantasy"
2595,tt1449283,0,Winnie the Pooh,2011,Fail,7.2,24203,movie,63,"Adventure,Animation,Comedy"
2594,tt1318514,1,Rise of the Planet of the Apes,2011,Fail,7.5,515839,movie,105,"Action,Drama,Sci-Fi"
2593,tt1235189,1,Wild Target,2010,Fail,6.8,37786,movie,98,"Action,Comedy,Crime"
2592,tt1827358,3,She Monkeys,2011,Pass,5.5,2342,movie,84,"Drama,Sport"
2591,tt0055830,3,Carnival of Souls,1962,Pass,7.1,23789,movie,78,"Horror,Mystery"
2590,tt0030473,1,"Mr. Wong, Detective",1938,Fail,6.1,1041,movie,69,"Adventure,Crime,Drama"
2589,tt0409847,1,Cowboys & Aliens,2011,Fail,6,217459,movie,119,"Action,Sci-Fi,Thriller"
2588,tt0009968,0,Broken Blossoms or The Yellow Man and the Girl,1919,Fail,7.3,10160,movie,90,"Drama,Romance"
2587,tt1570728,3,"Crazy, Stupid, Love.",2011,Pass,7.4,503875,movie,118,"Comedy,Drama,Romance"
2586,tt0064156,0,Chastity,1969,Fail,5,514,movie,83,"Drama,Romance"
2585,tt0052394,3,"Wild Women of Wongo, The",1958,Pass,2.4,1257,movie,72,"Adventure,Comedy"
2584,tt0077189,2,Avalanche,1978,Fail,3.7,2076,movie,91,"Action,Drama,Thriller"
2583,tt0064505,1,"Italian Job, The",1969,Fail,7.3,45408,movie,99,"Action,Comedy,Crime"
2582,tt0061122,3,"Trouble with Angels, The",1966,Pass,7.4,4793,movie,112,"Comedy,Family"
2581,tt0401997,1,Breach,2007,Fail,7,59478,movie,110,"Biography,Crime,Drama"
2580,tt0498380,1,Letters from Iwo Jima,2006,Fail,7.9,160305,movie,141,"Action,Adventure,Drama"
2579,tt0758794,1,We Are Marshall,2006,Fail,7.1,60207,movie,131,"Drama,Sport"
2578,tt0050933,2,Sayonara,1957,Fail,7.1,6711,movie,147,"Drama,Romance"
2577,tt0100935,2,Wild at Heart,1990,Fail,7.2,90988,movie,125,"Comedy,Crime,Drama"
2576,tt0088944,1,Commando,1985,Fail,6.7,156426,movie,90,"Action,Adventure,Thriller"
2575,tt0393162,3,Coach Carter,2005,Pass,7.3,141130,movie,136,"Biography,Drama,Sport"
2574,tt0472062,3,Charlie Wilson's War,2007,Pass,7,116425,movie,102,"Biography,Comedy,Drama"
2573,tt0109370,1,Canadian Bacon,1995,Fail,5.9,16928,movie,91,Comedy
2572,tt0479647,1,"Bon Cop, Bad Cop",2006,Fail,6.8,12545,movie,117,"Action,Comedy,Crime"
2571,tt0066122,1,Deep End,1970,Fail,7.2,5928,movie,92,"Comedy,Drama,Romance"
2570,tt0888019,3,Five Across the Eyes,2006,Pass,2.6,1689,movie,95,Horror
2569,tt0059319,1,"Ipcress File, The",1965,Fail,7.2,15454,movie,109,Thriller
2568,tt0357110,3,"Ballad of Jack and Rose, The",2005,Pass,6.6,11557,movie,112,Drama
2567,tt0458339,1,Captain America: The First Avenger,2011,Fail,6.9,809009,movie,124,"Action,Adventure,Sci-Fi"
2566,tt0462309,1,"Gigolos, The",2006,Fail,5.6,277,movie,95,Comedy
2565,tt1632708,3,Friends with Benefits,2011,Pass,6.5,358671,movie,109,"Comedy,Romance"
2564,tt0368310,3,Sunset Story,2003,Pass,7.5,143,movie,73,Documentary
2563,tt0264734,3,Joseph: King of Dreams,2000,Pass,6.5,12504,video,75,"Adventure,Animation,Biography"
2562,tt0212338,2,Meet the Parents,2000,Fail,7,326882,movie,108,"Comedy,Romance"
2561,tt0073195,3,Jaws,1975,Pass,8,574865,movie,124,"Adventure,Thriller"
2560,tt0055614,3,West Side Story,1961,Pass,7.5,109020,movie,153,"Crime,Drama,Musical"
2559,tt0423409,2,Tristram Shandy: A Cock and Bull Story,2005,Fail,6.7,12754,movie,94,Comedy
2558,tt1433540,1,A Town Called Panic,2009,Fail,7.5,8119,movie,75,"Adventure,Animation,Comedy"
2557,tt0057887,2,Bikini Beach,1964,Fail,5.5,1496,movie,99,"Comedy,Music,Romance"
2556,tt0032215,3,"Ape, The",1940,Pass,4.7,1829,movie,62,Horror
2555,tt0031387,3,"Gorilla, The",1939,Pass,4.8,1444,movie,66,"Comedy,Horror"
2554,tt0028174,0,Revolt of the Zombies,1936,Fail,3.4,1683,movie,65,"Adventure,Horror"
2553,tt0045659,3,"Cruel Sea, The",1953,Pass,7.5,4653,movie,126,"Drama,War"
2552,tt0046889,1,"Dam Busters, The",1955,Fail,7.4,10291,movie,124,"Drama,History,War"
2551,tt0217505,1,Gangs of New York,2002,Fail,7.5,430077,movie,167,"Crime,Drama"
2550,tt0023694,0,White Zombie,1932,Fail,6.3,10320,movie,69,Horror
2549,tt0056860,2,Beach Party,1963,Fail,5.8,2087,movie,101,"Comedy,Musical,Romance"
2548,tt0120586,2,American History X,1998,Fail,8.5,1087627,movie,119,Drama
2547,tt0045810,3,Gentlemen Prefer Blondes,1953,Pass,7.2,35979,movie,91,"Comedy,Musical,Romance"
2546,tt0054022,2,Let's Make Love,1960,Fail,6.5,7231,movie,119,"Comedy,Musical,Romance"
2545,tt0298203,1,8 Mile,2002,Fail,7.1,275566,movie,110,"Drama,Music"
2544,tt0369339,1,Collateral,2004,Fail,7.5,386884,movie,120,"Action,Crime,Drama"
2543,tt0107688,1,"Nightmare Before Christmas, The",1993,Fail,8,324279,movie,76,"Animation,Family,Fantasy"
2542,tt1740047,1,"Trip, The",2010,Fail,7,22391,movie,112,"Comedy,Drama"
2541,tt0120667,1,Fantastic Four,2005,Fail,5.7,323452,movie,106,"Action,Adventure,Fantasy"
2540,tt0896923,3,"City of Your Final Destination, The",2009,Pass,6.3,3073,movie,117,"Drama,Romance"
2539,tt1201607,3,Harry Potter and the Deathly Hallows: Part 2,2011,Pass,8.1,833745,movie,130,"Adventure,Fantasy,Mystery"
2538,tt0406816,1,"Guardian, The",2006,Fail,6.9,91276,movie,139,"Action,Adventure,Drama"
2537,tt0814255,3,Percy Jackson & the Olympians: The Lightning Thief,2010,Pass,5.9,185363,movie,118,"Adventure,Family,Fantasy"
2536,tt1034032,1,Gamer,2009,Fail,5.8,133720,movie,95,"Action,Sci-Fi,Thriller"
2535,tt0111143,0,"Shadow, The",1994,Fail,6.1,25139,movie,108,"Action,Adventure,Crime"
2534,tt0076162,3,House,1977,Pass,7.4,25866,movie,88,"Comedy,Horror"
2533,tt0082640,3,Lady Chatterley's Lover,1981,Pass,5.2,2772,movie,104,"Drama,Romance"
2532,tt0370032,1,Ultraviolet,2006,Fail,4.4,81385,movie,88,"Action,Sci-Fi"
2531,tt0088748,0,Astérix et la Surprise de Céasar (Asterix vs. Caesar),1985,Fail,6.8,9484,movie,79,"Adventure,Animation,Comedy"
2530,tt0072901,1,Les Douze Travaux d'Astérix (the Twelve Tasks of Asterix),1976,Fail,7.7,16781,movie,82,"Adventure,Animation,Comedy"
2529,tt0913445,1,Young People Fucking,2007,Fail,6.2,19306,movie,87,"Comedy,Drama,Romance"
2528,tt0096787,3,All Dogs Go to Heaven,1989,Pass,6.8,40684,movie,84,"Adventure,Animation,Comedy"
2527,tt0460791,3,"Fall, The",2006,Pass,7.8,110942,movie,117,"Adventure,Drama,Fantasy"
2526,tt0154421,3,"Idiots, The",1998,Pass,6.8,31311,movie,117,"Comedy,Drama"
2525,tt0420087,3,A Prairie Home Companion,2006,Pass,6.7,22687,movie,105,"Comedy,Drama,Music"
2524,tt0075612,3,3 Women,1977,Pass,7.8,15075,movie,124,"Drama,Mystery,Thriller"
2523,tt0092605,3,Baby Boom,1987,Pass,6.3,16798,movie,110,"Comedy,Drama,Romance"
2522,tt0382628,3,Dark Water,2005,Pass,5.6,61812,movie,105,"Drama,Horror,Mystery"
2521,tt0323944,2,Shattered Glass,2003,Fail,7.1,35046,movie,94,"Drama,History"
2520,tt0050986,2,Smultronstället (Wild Strawberries),1957,Fail,8.2,104663,movie,91,"Drama,Romance"
2519,tt0488120,1,Fracture,2007,Fail,7.2,200713,movie,113,"Crime,Drama,Thriller"
2518,tt0369441,3,Fun with Dick and Jane,2005,Pass,6.2,142887,movie,90,"Comedy,Crime"
2517,tt0277925,3,"Hidden Half (Nimeh-ye penhan), The",2001,Pass,6.9,781,movie,103,Drama
2516,tt1100048,3,35 Shots of Rum,2008,Pass,7.1,4814,movie,100,Drama
2515,tt0276919,3,Dogville,2003,Pass,8,145832,movie,178,"Crime,Drama"
2514,tt0407246,1,Duck Season,2004,Fail,7.3,4050,movie,90,"Comedy,Drama"
2513,tt1568921,3,Arrietty,2010,Pass,7.6,89066,movie,94,"Adventure,Animation,Drama"
2512,tt1499658,3,Horrible Bosses,2011,Pass,6.8,439399,movie,98,"Comedy,Crime"
2511,tt0369994,3,Strangers with Candy,2005,Pass,6,8189,movie,97,Comedy
2510,tt0307351,3,Prey for Rock & Roll,2003,Pass,6.2,1987,movie,104,"Drama,Music"
2509,tt0408790,3,Flightplan,2005,Pass,6.3,159696,movie,98,"Drama,Mystery,Thriller"
2508,tt0258000,3,Panic Room,2002,Pass,6.8,273892,movie,112,"Crime,Drama,Thriller"
2506,tt0105577,3,This is My Life,1992,Pass,6.1,1234,movie,105,Drama
2505,tt0094739,3,Big Business,1988,Pass,6.5,13753,movie,97,Comedy
2504,tt0105414,3,Single White Female,1992,Pass,6.4,36042,movie,107,"Drama,Thriller"
2503,tt0362004,1,Palindromes,2004,Fail,6.7,12413,movie,100,"Comedy,Drama"
2502,tt0094608,3,"Accused, The",1988,Pass,7.2,34607,movie,111,"Crime,Drama"
2501,tt0359423,3,A Home at the End of The World,2004,Pass,6.7,13535,movie,97,"Drama,Romance"
2500,tt0337741,3,Something's Gotta Give,2003,Pass,6.7,119141,movie,128,"Comedy,Drama,Romance"
2499,tt0338135,3,"Barbarian Invasions, The",2003,Pass,7.6,29086,movie,99,"Comedy,Crime,Drama"
2498,tt0465551,3,Notes on a Scandal,2006,Pass,7.4,77568,movie,92,"Crime,Drama,Romance"
2497,tt1756832,3,"Unleashed, The",2011,Pass,3.7,297,movie,106,"Drama,Horror,Thriller"
2496,tt0079641,0,Nosferatu the Vampyre,1979,Fail,7.5,35210,movie,107,"Drama,Horror"
2495,tt0303816,3,Cabin Fever,2002,Pass,5.6,76964,movie,93,Horror
2494,tt0119859,3,Paradise Road,1997,Pass,6.8,5474,movie,122,"Drama,History,War"
2493,tt0094715,3,Beaches,1988,Pass,7,25699,movie,123,"Comedy,Drama,Music"
2492,tt0107745,3,Once Upon a Forest,1993,Pass,6.5,5566,movie,71,"Adventure,Animation,Drama"
2491,tt0101329,3,An American Tail: Fievel Goes West,1991,Pass,6.5,25747,movie,75,"Adventure,Animation,Family"
2490,tt0090633,3,An American Tail,1986,Pass,6.9,52223,movie,80,"Adventure,Animation,Comedy"
2489,tt1179891,2,My Bloody Valentine 3D,2009,Fail,5.4,56207,movie,101,"Horror,Mystery,Thriller"
2488,tt0098309,3,She-Devil,1989,Pass,5.7,17254,movie,99,Comedy
2487,tt0059793,3,That Darn Cat!,1965,Pass,6.8,6815,movie,116,"Comedy,Crime,Family"
2486,tt0257044,0,Road to Perdition,2002,Fail,7.7,261568,movie,117,"Crime,Drama,Thriller"
2485,tt0096037,3,Satisfaction,1988,Pass,4.9,3546,movie,92,"Comedy,Music,Romance"
2484,tt0080749,3,"Fog, The",1980,Pass,6.8,71558,movie,89,"Horror,Thriller"
2483,tt0058777,0,Zulu,1964,Fail,7.7,38486,movie,138,"Drama,History,War"
2482,tt1481572,1,Happythankyoumoreplease,2010,Fail,6.8,29904,movie,100,"Comedy,Drama,Romance"
2481,tt1714886,1,Post Mortem,2010,Fail,6.5,2329,movie,98,Drama
2480,tt1532503,1,Beginners,2010,Fail,7.2,91141,movie,105,"Comedy,Drama,Romance"
2479,tt1605783,3,Midnight in Paris,2011,Pass,7.7,412259,movie,94,"Comedy,Fantasy,Romance"
2478,tt0494222,3,Eagle vs Shark,2007,Pass,6.8,24309,movie,93,"Comedy,Romance"
2477,tt0329355,3,Marion Bridge,2002,Pass,6.7,1374,movie,90,Drama
2476,tt0051554,3,Dracula (Horror of Dracula),1958,Pass,7.3,24367,movie,82,"Drama,Horror"
2475,tt0119942,3,Primary Colors,1998,Pass,6.7,28778,movie,143,"Comedy,Drama"
2473,tt0498353,3,Hostel: Part II,2007,Pass,5.5,89101,movie,94,Horror
2472,tt0804452,3,Bratz,2007,Pass,3.2,23533,movie,110,"Comedy,Family,Music"
2471,tt0092563,1,Angel Heart,1987,Fail,7.3,86140,movie,113,"Horror,Mystery,Thriller"
2470,tt1350498,0,Mega Shark vs Giant Octopus,2009,Fail,2.5,10816,video,88,"Action,Adventure,Comedy"
2469,tt1399103,3,Transformers: Dark of the Moon,2011,Pass,6.2,399948,movie,154,"Action,Adventure,Sci-Fi"
2468,tt0033902,1,Men of Boys Town,1941,Fail,6.6,1135,movie,106,Drama
2467,tt0029942,0,Boys Town,1938,Fail,7.3,5637,movie,96,"Biography,Drama,Family"
2466,tt0104697,3,Leaving Normal,1992,Pass,6.6,1441,movie,110,"Comedy,Drama"
2465,tt0482459,3,Bandage,2010,Pass,6.7,444,movie,119,"Drama,Music,Romance"
2464,tt1309449,0,Kaiji: The Ultimate Gambler,2009,Fail,6.4,1738,movie,130,Drama
2463,tt0096928,2,Bill & Ted's Excellent Adventure,1989,Fail,7,127503,movie,90,"Adventure,Comedy,Music"
2462,tt0095270,3,Hairspray,1988,Pass,7,21144,movie,92,"Comedy,Drama,Family"
2461,tt0965440,3,Rain,2008,Pass,6.6,162,movie,93,Drama
2460,tt1179080,3,Rough Aunties,2008,Pass,7,145,movie,103,Documentary
2459,tt1721685,3,Pink Saris,2010,Pass,7,197,movie,96,"Documentary,Drama"
2458,tt0474361,3,Sisters in Law,2005,Pass,7.2,408,movie,104,Documentary
2457,tt0105316,3,Sarafina!,1992,Pass,6.4,1993,movie,117,"Drama,Musical"
2456,tt0064840,3,"Prime of Miss Jean Brodie, The",1969,Pass,7.6,9021,movie,116,"Comedy,Drama,Romance"
2455,tt0104057,3,Daughters of the Dust,1991,Pass,6.7,2552,movie,113,"Drama,History,Romance"
2452,tt0407851,3,Hana and Alice,2004,Pass,7.2,4278,movie,135,"Comedy,Drama,Romance"
2451,tt1284575,3,Bad Teacher,2011,Pass,5.6,200721,movie,92,"Comedy,Romance"
2450,tt0274309,1,24 Hour Party People,2002,Fail,7.3,36735,movie,117,"Biography,Comedy,Drama"
2449,tt0116209,3,"English Patient, The",1996,Pass,7.4,186948,movie,162,"Drama,Romance,War"
2448,tt0293508,2,"Phantom of the Opera, The",2004,Fail,7.2,120894,movie,143,"Drama,Musical,Romance"
