genre1,genre3,imdb_id,passed,type,title,bechdel_id,bechdel_rating,num_votes,runtime_minutes,imdb_rating,year,genre2
War,,tt0033021,Fail,movie,Santa Fe Trail,2678,1,3683,110,6.3,1940,Western
Drama,Horror,tt1740707,Fail,movie,TrollHunter,2677,1,72819,103,7,2010,Fantasy
Comedy,Short,tt1107809,Pass,short,Cutlass,2676,3,1997,16,7.4,2007,Drama
Action,History,tt0213149,Fail,movie,Pearl Harbor,2675,2,325636,183,6.2,2001,Drama
Action,Biography,tt0068182,Fail,movie,Aguirre: The Wrath of God,2674,2,55965,95,7.9,1972,Adventure
Drama,,tt1598778,Pass,movie,Contagion,2673,3,297935,106,6.8,2011,Thriller
Drama,,tt0075249,Pass,movie,Sparkle,2672,3,1627,98,6.8,1976,Music
Drama,,tt1191111,Fail,movie,Enter the Void,2671,1,77411,161,7.3,2009,Fantasy
Animation,Drama,tt0090315,Fail,movie,When the Wind Blows,2670,0,10756,84,7.7,1986,Comedy
Animation,Drama,tt0978762,Fail,movie,Mary and Max,2669,1,173680,92,8.1,2009,Comedy
Drama,,tt0077416,Fail,movie,"Deer Hunter, The",2668,1,330946,183,8.1,1978,War
Biography,History,tt0082979,Pass,movie,Reds,2667,3,22478,195,7.3,1981,Drama
Drama,,tt0120493,Pass,movie,"Well, The",2666,3,414,101,6.1,1997,
Drama,,tt0095305,Pass,movie,High Tide,2665,3,879,104,7.1,1987,
Comedy,,tt0061452,Fail,movie,Casino Royale,2664,2,29586,131,5.1,1967,
Action,Crime,tt0094612,Fail,movie,Action Jackson,2663,1,11017,96,5.5,1988,Comedy
Crime,Mystery,tt0090756,Fail,movie,Blue Velvet,2662,1,193129,120,7.7,1986,Drama
Drama,,tt1226753,Pass,movie,"Debt, The",2661,3,68850,113,6.8,2010,Thriller
Comedy,Thriller,tt1540133,Fail,movie,"Guard, The",2660,1,85294,96,7.3,2011,Crime
Horror,Sci-Fi,tt1772240,Fail,movie,Apollo 18,2659,0,55343,86,5.2,2011,Mystery
Adventure,Sci-Fi,tt0091993,Pass,movie,SpaceCamp,2658,3,14873,107,5.7,1986,Family
Action,Animation,tt0892782,Pass,movie,Monsters vs Aliens,2656,3,157448,94,6.4,2009,Adventure
Drama,,tt0765120,Pass,movie,My Blueberry Nights,2655,3,53848,95,6.6,2007,Romance
Biography,Music,tt0038661,Fail,movie,"Jolson Story, The",2654,1,1611,128,7.3,1946,Drama
Comedy,,tt0095145,Pass,movie,Feds,2653,3,3105,82,5.5,1988,Crime
Comedy,,tt0063415,Pass,movie,"Party, The",2652,3,40217,99,7.5,1968,
Adventure,Fantasy,tt0041650,Fail,movie,Mighty Joe Young,2651,0,5149,94,7,1949,Drama
Biography,,tt1054580,Pass,movie,Desert Flower,2650,3,13143,120,7.4,2009,Drama
Drama,,tt1832382,Pass,movie,A Separation,2649,3,239056,123,8.3,2011,
Action,Comedy,tt0092007,Pass,movie,Star Trek IV:  The Voyage Home,2648,3,83607,119,7.3,1986,Adventure
Western,,tt0049287,Pass,movie,Gunslinger,2647,3,1641,78,3.6,1956,
Drama,Sport,tt0199725,Pass,movie,Love & Basketball,2646,3,20881,124,7.3,2000,Romance
Drama,Thriller,tt0053318,Pass,movie,"Suddenly, Last Summer",2645,3,15229,114,7.6,1959,Mystery
Drama,,tt0093512,Fail,movie,Maurice,2644,2,18862,140,7.7,1987,Romance
Crime,,tt1514041,Pass,movie,4.3.2.1,2643,3,10697,117,5.8,2010,Thriller
Drama,,tt0120643,Pass,movie,Dancing at Lughnasa,2641,3,3738,95,6.3,1998,Romance
Comedy,Family,tt0074256,Pass,movie,Bugsy Malone,2640,3,17640,93,6.9,1976,Crime
Adventure,Comedy,tt0472181,Pass,movie,"Smurfs, The",2639,3,88562,103,5.4,2011,Animation
Horror,Thriller,tt1941600,Pass,movie,Masks,2638,3,765,112,5.8,2011,Mystery
Comedy,,tt0101757,Pass,movie,Don't Tell Mom the Babysitter's Dead,2637,3,32618,102,6.3,1991,
Action,Fantasy,tt0816462,Pass,movie,Conan the Barbarian,2636,3,98166,113,5.2,2011,Adventure
Drama,,tt1521783,Fail,movie,Exit 117,2635,2,26,89,8,2009,
Drama,,tt0065449,Pass,tvMovie,Bambule,2634,3,105,90,6.8,1970,
Biography,Sport,tt1424432,Fail,movie,Senna,2633,1,69200,106,8.5,2010,Documentary
Drama,Horror,tt0410764,Pass,movie,Tideland,2630,3,33075,120,6.5,2005,Fantasy
Comedy,,tt1671616,Fail,movie,18 comidas,2629,2,521,101,6.4,2010,Drama
Drama,History,tt0104990,Fail,movie,Newsies,2628,1,20423,121,6.9,1992,Family
Comedy,,tt0244970,Pass,movie,Someone Like You...,2627,3,26008,97,6.1,2001,Romance
Drama,Thriller,tt0060176,Fail,movie,Blow-Up,2626,0,60524,111,7.6,1966,Mystery
Adventure,Sci-Fi,tt0060397,Fail,movie,Fantastic Voyage,2625,0,18573,100,6.8,1966,Family
Action,Drama,tt1518861,Pass,tvMovie,Turbulent Skies,2624,3,704,82,3.1,2010,Adventure
Drama,Thriller,tt1189073,Pass,movie,"Skin I Live In, The",2623,3,148731,120,7.6,2011,Horror
Adventure,Drama,tt0031680,Fail,movie,Mr. Wong in Chinatown,2622,1,800,71,6,1939,Crime
Drama,Sport,tt0942384,Fail,movie,Shelter,2621,1,22235,97,7.7,2007,Romance
Crime,Thriller,tt0067800,Fail,movie,Straw Dogs,2620,1,59221,113,7.5,1971,Drama
Comedy,,tt0097123,Pass,movie,Crimes and Misdemeanors,2619,3,57276,104,7.9,1989,Drama
Action,Crime,tt1622547,Fail,movie,30 Minutes or Less,2618,1,98928,83,6.1,2011,Comedy
Drama,,tt0139134,Pass,movie,Cruel Intentions,2617,3,188409,97,6.8,1999,Romance
Comedy,Fantasy,tt0477139,Fail,movie,Wristcutters: A Love Story,2616,1,55472,88,7.3,2006,Drama
Drama,,tt0454931,Pass,movie,Requiem,2615,3,5795,93,6.9,2006,Horror
Drama,,tt0961066,Pass,movie,Everlasting Moments,2614,3,5617,131,7.5,2008,History
Drama,,tt0090310,Pass,movie,Wetherby,2613,3,1605,102,6.8,1985,Mystery
Crime,,tt0383694,Pass,movie,Vera Drake,2612,3,25211,125,7.6,2004,Drama
Crime,,tt0315983,Pass,movie,House of Sand and Fog,2611,3,67863,126,7.5,2003,Drama
Drama,,tt0457655,Fail,movie,After the Wedding,2610,2,34157,120,7.7,2006,
Comedy,Music,tt0055852,Pass,movie,Cleo from 5 to 7,2609,3,20989,90,7.9,1962,Drama
Comedy,Romance,tt0384504,Pass,movie,Saving Face,2608,3,11356,91,7.4,2004,Drama
Drama,,tt1822304,Fail,movie,Sleeping Sickness (Schlafkrankheit),2607,1,671,91,6.2,2011,
Drama,Sci-Fi,tt1146320,Pass,movie,Mutants,2606,3,4088,95,5.6,2009,Horror
Comedy,Romance,tt0329767,Pass,movie,Wilbur Wants to Kill Himself,2605,3,7825,111,6.8,2002,Drama
Drama,,tt0844794,Pass,tvMovie,Northanger Abbey,2604,3,14874,84,7.2,2007,Romance
Horror,,tt0066518,Pass,movie,"Vampire Lovers, The",2602,3,6135,91,6.5,1970,
Action,Animation,tt1121794,Pass,movie,Sword of the Stranger,2601,3,16304,103,7.8,2007,Adventure
Action,,tt1300851,Fail,movie,"Boondock Saints II: All Saints Day, The",2600,0,63769,118,6.3,2009,Thriller
Adventure,,tt0085482,Pass,movie,El Norte,2599,3,5067,141,7.7,1983,Drama
Drama,,tt0451176,Pass,movie,Quinceanera,2598,3,4159,90,7,2006,
Action,Thriller,tt0443473,Fail,movie,"Condemned, The",2597,1,51649,114,6,2007,Crime
Comedy,Fantasy,tt0042546,Fail,movie,Harvey,2596,2,54812,104,7.9,1950,Drama
Adventure,Comedy,tt1449283,Fail,movie,Winnie the Pooh,2595,0,24203,63,7.2,2011,Animation
Action,Sci-Fi,tt1318514,Fail,movie,Rise of the Planet of the Apes,2594,1,515839,105,7.5,2011,Drama
Action,Crime,tt1235189,Fail,movie,Wild Target,2593,1,37786,98,6.8,2010,Comedy
Drama,,tt1827358,Pass,movie,She Monkeys,2592,3,2342,84,5.5,2011,Sport
Horror,,tt0055830,Pass,movie,Carnival of Souls,2591,3,23789,78,7.1,1962,Mystery
Adventure,Drama,tt0030473,Fail,movie,"Mr. Wong, Detective",2590,1,1041,69,6.1,1938,Crime
Action,Thriller,tt0409847,Fail,movie,Cowboys & Aliens,2589,1,217459,119,6,2011,Sci-Fi
Drama,,tt0009968,Fail,movie,Broken Blossoms or The Yellow Man and the Girl,2588,0,10160,90,7.3,1919,Romance
Comedy,Romance,tt1570728,Pass,movie,"Crazy, Stupid, Love.",2587,3,503875,118,7.4,2011,Drama
Drama,,tt0064156,Fail,movie,Chastity,2586,0,514,83,5,1969,Romance
Adventure,,tt0052394,Pass,movie,"Wild Women of Wongo, The",2585,3,1257,72,2.4,1958,Comedy
Action,Thriller,tt0077189,Fail,movie,Avalanche,2584,2,2076,91,3.7,1978,Drama
Action,Crime,tt0064505,Fail,movie,"Italian Job, The",2583,1,45408,99,7.3,1969,Comedy
Comedy,,tt0061122,Pass,movie,"Trouble with Angels, The",2582,3,4793,112,7.4,1966,Family
Biography,Drama,tt0401997,Fail,movie,Breach,2581,1,59478,110,7,2007,Crime
Action,Drama,tt0498380,Fail,movie,Letters from Iwo Jima,2580,1,160305,141,7.9,2006,Adventure
Drama,,tt0758794,Fail,movie,We Are Marshall,2579,1,60207,131,7.1,2006,Sport
Drama,,tt0050933,Fail,movie,Sayonara,2578,2,6711,147,7.1,1957,Romance
Comedy,Drama,tt0100935,Fail,movie,Wild at Heart,2577,2,90988,125,7.2,1990,Crime
Action,Thriller,tt0088944,Fail,movie,Commando,2576,1,156426,90,6.7,1985,Adventure
Biography,Sport,tt0393162,Pass,movie,Coach Carter,2575,3,141130,136,7.3,2005,Drama
Biography,Drama,tt0472062,Pass,movie,Charlie Wilson's War,2574,3,116425,102,7,2007,Comedy
Comedy,,tt0109370,Fail,movie,Canadian Bacon,2573,1,16928,91,5.9,1995,
Action,Crime,tt0479647,Fail,movie,"Bon Cop, Bad Cop",2572,1,12545,117,6.8,2006,Comedy
Comedy,Romance,tt0066122,Fail,movie,Deep End,2571,1,5928,92,7.2,1970,Drama
Horror,,tt0888019,Pass,movie,Five Across the Eyes,2570,3,1689,95,2.6,2006,
Thriller,,tt0059319,Fail,movie,"Ipcress File, The",2569,1,15454,109,7.2,1965,
Drama,,tt0357110,Pass,movie,"Ballad of Jack and Rose, The",2568,3,11557,112,6.6,2005,
Action,Sci-Fi,tt0458339,Fail,movie,Captain America: The First Avenger,2567,1,809009,124,6.9,2011,Adventure
Comedy,,tt0462309,Fail,movie,"Gigolos, The",2566,1,277,95,5.6,2006,
Comedy,,tt1632708,Pass,movie,Friends with Benefits,2565,3,358671,109,6.5,2011,Romance
Documentary,,tt0368310,Pass,movie,Sunset Story,2564,3,143,73,7.5,2003,
Adventure,Biography,tt0264734,Pass,video,Joseph: King of Dreams,2563,3,12504,75,6.5,2000,Animation
Comedy,,tt0212338,Fail,movie,Meet the Parents,2562,2,326882,108,7,2000,Romance
Adventure,,tt0073195,Pass,movie,Jaws,2561,3,574865,124,8,1975,Thriller
Crime,Musical,tt0055614,Pass,movie,West Side Story,2560,3,109020,153,7.5,1961,Drama
Comedy,,tt0423409,Fail,movie,Tristram Shandy: A Cock and Bull Story,2559,2,12754,94,6.7,2005,
Adventure,Comedy,tt1433540,Fail,movie,A Town Called Panic,2558,1,8119,75,7.5,2009,Animation
Comedy,Romance,tt0057887,Fail,movie,Bikini Beach,2557,2,1496,99,5.5,1964,Music
Horror,,tt0032215,Pass,movie,"Ape, The",2556,3,1829,62,4.7,1940,
Comedy,,tt0031387,Pass,movie,"Gorilla, The",2555,3,1444,66,4.8,1939,Horror
Adventure,,tt0028174,Fail,movie,Revolt of the Zombies,2554,0,1683,65,3.4,1936,Horror
Drama,,tt0045659,Pass,movie,"Cruel Sea, The",2553,3,4653,126,7.5,1953,War
Drama,War,tt0046889,Fail,movie,"Dam Busters, The",2552,1,10291,124,7.4,1955,History
Crime,,tt0217505,Fail,movie,Gangs of New York,2551,1,430077,167,7.5,2002,Drama
Horror,,tt0023694,Fail,movie,White Zombie,2550,0,10320,69,6.3,1932,
Comedy,Romance,tt0056860,Fail,movie,Beach Party,2549,2,2087,101,5.8,1963,Musical
Drama,,tt0120586,Fail,movie,American History X,2548,2,1087627,119,8.5,1998,
Comedy,Romance,tt0045810,Pass,movie,Gentlemen Prefer Blondes,2547,3,35979,91,7.2,1953,Musical
Comedy,Romance,tt0054022,Fail,movie,Let's Make Love,2546,2,7231,119,6.5,1960,Musical
Drama,,tt0298203,Fail,movie,8 Mile,2545,1,275566,110,7.1,2002,Music
Action,Drama,tt0369339,Fail,movie,Collateral,2544,1,386884,120,7.5,2004,Crime
Animation,Fantasy,tt0107688,Fail,movie,"Nightmare Before Christmas, The",2543,1,324279,76,8,1993,Family
Comedy,,tt1740047,Fail,movie,"Trip, The",2542,1,22391,112,7,2010,Drama
Action,Fantasy,tt0120667,Fail,movie,Fantastic Four,2541,1,323452,106,5.7,2005,Adventure
Drama,,tt0896923,Pass,movie,"City of Your Final Destination, The",2540,3,3073,117,6.3,2009,Romance
Adventure,Mystery,tt1201607,Pass,movie,Harry Potter and the Deathly Hallows: Part 2,2539,3,833745,130,8.1,2011,Fantasy
Action,Drama,tt0406816,Fail,movie,"Guardian, The",2538,1,91276,139,6.9,2006,Adventure
Adventure,Fantasy,tt0814255,Pass,movie,Percy Jackson & the Olympians: The Lightning Thief,2537,3,185363,118,5.9,2010,Family
Action,Thriller,tt1034032,Fail,movie,Gamer,2536,1,133720,95,5.8,2009,Sci-Fi
Action,Crime,tt0111143,Fail,movie,"Shadow, The",2535,0,25139,108,6.1,1994,Adventure
Comedy,,tt0076162,Pass,movie,House,2534,3,25866,88,7.4,1977,Horror
Drama,,tt0082640,Pass,movie,Lady Chatterley's Lover,2533,3,2772,104,5.2,1981,Romance
Action,,tt0370032,Fail,movie,Ultraviolet,2532,1,81385,88,4.4,2006,Sci-Fi
Adventure,Comedy,tt0088748,Fail,movie,Astérix et la Surprise de Céasar (Asterix vs. Caesar),2531,0,9484,79,6.8,1985,Animation
Adventure,Comedy,tt0072901,Fail,movie,Les Douze Travaux d'Astérix (the Twelve Tasks of Asterix),2530,1,16781,82,7.7,1976,Animation
Comedy,Romance,tt0913445,Fail,movie,Young People Fucking,2529,1,19306,87,6.2,2007,Drama
Adventure,Comedy,tt0096787,Pass,movie,All Dogs Go to Heaven,2528,3,40684,84,6.8,1989,Animation
Adventure,Fantasy,tt0460791,Pass,movie,"Fall, The",2527,3,110942,117,7.8,2006,Drama
Comedy,,tt0154421,Pass,movie,"Idiots, The",2526,3,31311,117,6.8,1998,Drama
Comedy,Music,tt0420087,Pass,movie,A Prairie Home Companion,2525,3,22687,105,6.7,2006,Drama
Drama,Thriller,tt0075612,Pass,movie,3 Women,2524,3,15075,124,7.8,1977,Mystery
Comedy,Romance,tt0092605,Pass,movie,Baby Boom,2523,3,16798,110,6.3,1987,Drama
Drama,Mystery,tt0382628,Pass,movie,Dark Water,2522,3,61812,105,5.6,2005,Horror
Drama,,tt0323944,Fail,movie,Shattered Glass,2521,2,35046,94,7.1,2003,History
Drama,,tt0050986,Fail,movie,Smultronstället (Wild Strawberries),2520,2,104663,91,8.2,1957,Romance
Crime,Thriller,tt0488120,Fail,movie,Fracture,2519,1,200713,113,7.2,2007,Drama
Comedy,,tt0369441,Pass,movie,Fun with Dick and Jane,2518,3,142887,90,6.2,2005,Crime
Drama,,tt0277925,Pass,movie,"Hidden Half (Nimeh-ye penhan), The",2517,3,781,103,6.9,2001,
Drama,,tt1100048,Pass,movie,35 Shots of Rum,2516,3,4814,100,7.1,2008,
Crime,,tt0276919,Pass,movie,Dogville,2515,3,145832,178,8,2003,Drama
Comedy,,tt0407246,Fail,movie,Duck Season,2514,1,4050,90,7.3,2004,Drama
Adventure,Drama,tt1568921,Pass,movie,Arrietty,2513,3,89066,94,7.6,2010,Animation
Comedy,,tt1499658,Pass,movie,Horrible Bosses,2512,3,439399,98,6.8,2011,Crime
Comedy,,tt0369994,Pass,movie,Strangers with Candy,2511,3,8189,97,6,2005,
Drama,,tt0307351,Pass,movie,Prey for Rock & Roll,2510,3,1987,104,6.2,2003,Music
Drama,Thriller,tt0408790,Pass,movie,Flightplan,2509,3,159696,98,6.3,2005,Mystery
Crime,Thriller,tt0258000,Pass,movie,Panic Room,2508,3,273892,112,6.8,2002,Drama
Drama,,tt0105577,Pass,movie,This is My Life,2506,3,1234,105,6.1,1992,
Comedy,,tt0094739,Pass,movie,Big Business,2505,3,13753,97,6.5,1988,
Drama,,tt0105414,Pass,movie,Single White Female,2504,3,36042,107,6.4,1992,Thriller
Comedy,,tt0362004,Fail,movie,Palindromes,2503,1,12413,100,6.7,2004,Drama
Crime,,tt0094608,Pass,movie,"Accused, The",2502,3,34607,111,7.2,1988,Drama
Drama,,tt0359423,Pass,movie,A Home at the End of The World,2501,3,13535,97,6.7,2004,Romance
Comedy,Romance,tt0337741,Pass,movie,Something's Gotta Give,2500,3,119141,128,6.7,2003,Drama
Comedy,Drama,tt0338135,Pass,movie,"Barbarian Invasions, The",2499,3,29086,99,7.6,2003,Crime
Crime,Romance,tt0465551,Pass,movie,Notes on a Scandal,2498,3,77568,92,7.4,2006,Drama
Drama,Thriller,tt1756832,Pass,movie,"Unleashed, The",2497,3,297,106,3.7,2011,Horror
Drama,,tt0079641,Fail,movie,Nosferatu the Vampyre,2496,0,35210,107,7.5,1979,Horror
Horror,,tt0303816,Pass,movie,Cabin Fever,2495,3,76964,93,5.6,2002,
Drama,War,tt0119859,Pass,movie,Paradise Road,2494,3,5474,122,6.8,1997,History
Comedy,Music,tt0094715,Pass,movie,Beaches,2493,3,25699,123,7,1988,Drama
Adventure,Drama,tt0107745,Pass,movie,Once Upon a Forest,2492,3,5566,71,6.5,1993,Animation
Adventure,Family,tt0101329,Pass,movie,An American Tail: Fievel Goes West,2491,3,25747,75,6.5,1991,Animation
Adventure,Comedy,tt0090633,Pass,movie,An American Tail,2490,3,52223,80,6.9,1986,Animation
Horror,Thriller,tt1179891,Fail,movie,My Bloody Valentine 3D,2489,2,56207,101,5.4,2009,Mystery
Comedy,,tt0098309,Pass,movie,She-Devil,2488,3,17254,99,5.7,1989,
Comedy,Family,tt0059793,Pass,movie,That Darn Cat!,2487,3,6815,116,6.8,1965,Crime
Crime,Thriller,tt0257044,Fail,movie,Road to Perdition,2486,0,261568,117,7.7,2002,Drama
Comedy,Romance,tt0096037,Pass,movie,Satisfaction,2485,3,3546,92,4.9,1988,Music
Horror,,tt0080749,Pass,movie,"Fog, The",2484,3,71558,89,6.8,1980,Thriller
Drama,War,tt0058777,Fail,movie,Zulu,2483,0,38486,138,7.7,1964,History
Comedy,Romance,tt1481572,Fail,movie,Happythankyoumoreplease,2482,1,29904,100,6.8,2010,Drama
Drama,,tt1714886,Fail,movie,Post Mortem,2481,1,2329,98,6.5,2010,
Comedy,Romance,tt1532503,Fail,movie,Beginners,2480,1,91141,105,7.2,2010,Drama
Comedy,Romance,tt1605783,Pass,movie,Midnight in Paris,2479,3,412259,94,7.7,2011,Fantasy
Comedy,,tt0494222,Pass,movie,Eagle vs Shark,2478,3,24309,93,6.8,2007,Romance
Drama,,tt0329355,Pass,movie,Marion Bridge,2477,3,1374,90,6.7,2002,
Drama,,tt0051554,Pass,movie,Dracula (Horror of Dracula),2476,3,24367,82,7.3,1958,Horror
Comedy,,tt0119942,Pass,movie,Primary Colors,2475,3,28778,143,6.7,1998,Drama
Horror,,tt0498353,Pass,movie,Hostel: Part II,2473,3,89101,94,5.5,2007,
Comedy,Music,tt0804452,Pass,movie,Bratz,2472,3,23533,110,3.2,2007,Family
Horror,Thriller,tt0092563,Fail,movie,Angel Heart,2471,1,86140,113,7.3,1987,Mystery
Action,Comedy,tt1350498,Fail,video,Mega Shark vs Giant Octopus,2470,0,10816,88,2.5,2009,Adventure
Action,Sci-Fi,tt1399103,Pass,movie,Transformers: Dark of the Moon,2469,3,399948,154,6.2,2011,Adventure
Drama,,tt0033902,Fail,movie,Men of Boys Town,2468,1,1135,106,6.6,1941,
Biography,Family,tt0029942,Fail,movie,Boys Town,2467,0,5637,96,7.3,1938,Drama
Comedy,,tt0104697,Pass,movie,Leaving Normal,2466,3,1441,110,6.6,1992,Drama
Drama,Romance,tt0482459,Pass,movie,Bandage,2465,3,444,119,6.7,2010,Music
Drama,,tt1309449,Fail,movie,Kaiji: The Ultimate Gambler,2464,0,1738,130,6.4,2009,
Adventure,Music,tt0096928,Fail,movie,Bill & Ted's Excellent Adventure,2463,2,127503,90,7,1989,Comedy
Comedy,Family,tt0095270,Pass,movie,Hairspray,2462,3,21144,92,7,1988,Drama
Drama,,tt0965440,Pass,movie,Rain,2461,3,162,93,6.6,2008,
Documentary,,tt1179080,Pass,movie,Rough Aunties,2460,3,145,103,7,2008,
Documentary,,tt1721685,Pass,movie,Pink Saris,2459,3,197,96,7,2010,Drama
Documentary,,tt0474361,Pass,movie,Sisters in Law,2458,3,408,104,7.2,2005,
Drama,,tt0105316,Pass,movie,Sarafina!,2457,3,1993,117,6.4,1992,Musical
Comedy,Romance,tt0064840,Pass,movie,"Prime of Miss Jean Brodie, The",2456,3,9021,116,7.6,1969,Drama
Drama,Romance,tt0104057,Pass,movie,Daughters of the Dust,2455,3,2552,113,6.7,1991,History
Comedy,Romance,tt0407851,Pass,movie,Hana and Alice,2452,3,4278,135,7.2,2004,Drama
Comedy,,tt1284575,Pass,movie,Bad Teacher,2451,3,200721,92,5.6,2011,Romance
Biography,Drama,tt0274309,Fail,movie,24 Hour Party People,2450,1,36735,117,7.3,2002,Comedy
Drama,War,tt0116209,Pass,movie,"English Patient, The",2449,3,186948,162,7.4,1996,Romance
Drama,Romance,tt0293508,Fail,movie,"Phantom of the Opera, The",2448,2,120894,143,7.2,2004,Musical
Comedy,,tt0070707,Fail,movie,Sleeper,2447,1,42620,89,7.2,1973,Sci-Fi
Drama,,tt0033459,Pass,movie,Cheers for Miss Bishop,2446,3,718,95,6.5,1941,Romance
Comedy,,tt0040613,Pass,movie,Mr. Blandings Builds His Dream House,2445,3,11330,94,7.3,1948,Romance
Comedy,,tt0070819,Fail,movie,A Touch of Class,2444,2,3086,106,6.5,1973,Romance
Drama,,tt1424327,Fail,movie,Eyes Wide Open,2443,1,6290,91,7.3,2009,Romance
Drama,Romance,tt0099487,Pass,movie,Edward Scissorhands,2442,3,472835,105,7.9,1990,Fantasy
Comedy,Romance,tt0379306,Pass,movie,A Good Woman,2441,3,13225,93,6.5,2004,Drama
Comedy,Romance,tt0162973,Fail,movie,Get Real,2440,2,14005,108,7.5,1998,Drama
Drama,,tt1442519,Pass,movie,Le hérisson,2439,3,9192,100,7.4,2009,
Crime,,tt1095217,Pass,movie,"Bad Lieutenant: Port of Call - New Orleans, The",2438,3,76481,122,6.6,2009,Drama
Comedy,,tt0093818,Fail,movie,Radio Days,2437,1,33358,88,7.5,1987,
Horror,Romance,tt0034398,Fail,movie,"Wolf Man, The",2436,2,26307,70,7.3,1941,Mystery
Comedy,Romance,tt1331064,Pass,movie,Paper Heart,2435,3,8357,88,6,2009,Drama
Drama,Romance,tt0037671,Pass,movie,"Enchanted Cottage, The",2434,3,3100,91,7.5,1945,Fantasy
Comedy,Romance,tt1718807,Pass,movie,Jamie and Jessie Are Not Together,2433,3,240,95,5,2011,Musical
Drama,Mystery,tt0105665,Pass,movie,Twin Peaks: Fire Walk With Me,2432,3,94561,134,7.3,1992,Horror
Comedy,Romance,tt0062362,Pass,movie,Thoroughly Modern Millie,2431,3,6409,138,6.9,1967,Musical
Comedy,Musical,tt0056262,Pass,movie,"Music Man, The",2430,3,17118,151,7.7,1962,Family
Adventure,War,tt0050490,Fail,movie,"Heaven Knows, Mr. Allison",2429,0,8462,107,7.4,1957,Drama
Adventure,War,tt0065134,Pass,movie,Two Mules for Sister Sara,2428,3,27185,116,7,1970,Romance
Musical,Western,tt0045591,Pass,movie,Calamity Jane,2427,3,9696,101,7.3,1953,Romance
Comedy,Romance,tt0047094,Pass,movie,Hobson's Choice,2426,3,7372,108,7.7,1954,Drama
Comedy,Fantasy,tt1396218,Fail,movie,Mr. Popper's Penguins,2425,1,94465,94,6,2011,Family
Action,Comedy,tt0844286,Pass,movie,"Brothers Bloom, The",2424,3,50405,114,6.8,2008,Adventure
Comedy,Romance,tt0118842,Pass,movie,Chasing Amy,2423,3,136461,113,7.2,1997,Drama
Comedy,Romance,tt0112604,Pass,movie,Butterfly Kiss,2422,3,1978,88,6.3,1995,Drama
Action,Crime,tt0090660,Fail,movie,Armed and Dangerous,2421,1,11368,88,5.7,1986,Comedy
Adventure,Romance,tt0050397,Fail,movie,Fire Down Below,2420,0,1693,116,6,1957,Drama
Crime,,tt1313092,Fail,movie,Animal Kingdom,2419,1,57001,113,7.3,2010,Drama
Drama,Romance,tt0351817,Pass,movie,"Twilight Samurai, The",2418,3,23555,129,8.1,2002,History
Adventure,Family,tt0367594,Pass,movie,Charlie and the Chocolate Factory,2417,3,460606,115,6.6,2005,Comedy
Comedy,Fantasy,tt1415283,Pass,movie,Nanny McPhee and the Big Bang,2416,3,31799,109,6.1,2010,Family
Drama,,tt0104454,Pass,movie,Howards End,2415,3,31678,142,7.4,1992,Romance
Drama,Romance,tt0206917,Pass,movie,"Man Who Cried, The",2414,3,15177,100,6.2,2000,Music
Documentary,,tt1764657,Fail,movie,"Great White Silence, The",2413,0,1234,80,8,1924,
Drama,Romance,tt0294870,Pass,movie,Rent,2412,3,52422,135,6.9,2005,Musical
Action,Sci-Fi,tt1133985,Fail,movie,Green Lantern,2411,1,279683,114,5.5,2011,Adventure
Action,Drama,tt0033717,Fail,movie,High Sierra,2410,1,16619,100,7.5,1941,Adventure
Comedy,,tt0757361,Pass,movie,Margot at the Wedding,2409,3,20278,93,6,2007,Drama
Drama,,tt0102436,Pass,movie,Merci la vie',2408,3,1232,117,6.6,1991,
Drama,War,tt0036418,Pass,movie,Tender Comrade,2407,3,912,102,6.2,1943,Romance
Comedy,,tt0095675,Pass,movie,Women on the Verge of a Nervous Breakdown,2406,3,39995,88,7.6,1988,Drama
Drama,Thriller,tt0487503,Pass,movie,"Page Turner, The",2405,3,7136,85,7,2006,Music
Drama,,tt0318411,Pass,movie,"Magdalene Sisters, The",2403,3,26987,114,7.7,2002,
Adventure,Fantasy,tt0319061,Fail,movie,Big Fish,2402,1,433230,125,8,2003,Drama
Action,Thriller,tt1013752,Fail,movie,Fast & Furious,2401,1,280016,107,6.6,2009,Crime
Action,Thriller,tt0062512,Fail,movie,You Only Live Twice,2400,1,106549,117,6.8,1967,Adventure
Comedy,,tt0071583,Fail,movie,"Groove Tube, The",2399,1,2127,75,5.8,1974,
Comedy,Music,tt0361693,Pass,movie,Happy Endings,2398,3,9141,128,6.3,2005,Drama
Crime,Thriller,tt1723120,Pass,movie,Viva Riva!,2397,3,1176,98,6.2,2010,Drama
Drama,,tt1183665,Pass,movie,Cracks,2396,3,19944,104,6.7,2009,Thriller
Action,Sci-Fi,tt0120461,Pass,movie,Volcano,2395,3,75500,104,5.5,1997,Drama
Crime,Mystery,tt0109642,Pass,movie,Dolores Claiborne,2394,3,42429,132,7.4,1995,Drama
Drama,,tt0182508,Fail,movie,Urbania,2393,1,3061,103,6.9,2000,
Comedy,,tt0055256,Pass,movie,"One, Two, Three",2392,3,20815,104,7.9,1961,
Comedy,,tt0068240,Pass,movie,Avanti!,2391,3,10240,144,7.2,1972,Romance
Action,Thriller,tt0059800,Fail,movie,Thunderball,2390,2,115103,130,7,1965,Adventure
